taxa,PC1,PC2
L16_79,-21.7387043490057,3.98032035458682
L16_80,14.1053919272833,1.90542602680056
L16_81,-20.8078995231113,-7.53891887012073
L16_82,-23.4028181768267,1.01423943734008
L16_84,-25.4458631022526,8.03381501536588
L16_85,-16.4954079691238,8.31755667308258
L16_86,90.9036430772046,9.55445120683245
L16_87,-4.73017724678344,4.86445019674009
L16_88,-1.44768206598725,-7.14160331048184
L16_89,-18.6664114903472,-14.6119606078832
L16_9,-20.1242124119929,-51.2264341933621
L16_90,-3.83528568613308,-11.574861626945
L16_91,-20.8973088849833,14.7070019004886
L16_92,-21.3494109084589,21.8448461013148
L16_93,14.6033711758245,10.751591435951
L16_94,-19.6187252957976,18.2674727617372
L16_95,81.0330101436892,15.1016923443727
L16_96,3.69658425619719,-8.73631078953806
